t_ms,soma_v_mV
8.880199999993374149e+02,-5.738162054729564687e+01
8.880399999993373967e+02,-5.735651024487754057e+01
8.880599999993373785e+02,-5.733127135377951333e+01
8.880799999993373604e+02,-5.730592232645396678e+01
8.880999999993373422e+02,-5.728048014202656191e+01
8.881199999993373240e+02,-5.725496069402836952e+01
8.881399999993373058e+02,-5.722937886110484129e+01
8.881599999993372876e+02,-5.720374856195950031e+01
8.881799999993372694e+02,-5.717808282620164562e+01
8.881999999993372512e+02,-5.715239386184835269e+01
8.882199999993372330e+02,-5.712669290261752053e+01
8.882399999993372148e+02,-5.710099022829214022e+01
8.882599999993371966e+02,-5.707529513251461850e+01
8.882799999993371785e+02,-5.704961615707929212e+01
8.882999999993371603e+02,-5.702396065816479620e+01
8.883199999993371421e+02,-5.699833510387494329e+01
8.883399999993371239e+02,-5.697274499525162383e+01
8.883599999993371057e+02,-5.694719284520843416e+01
8.883799999993370875e+02,-5.692168103680698010e+01
8.883999999993370693e+02,-5.689621154240759893e+01
8.884199999993370511e+02,-5.687078587468504054e+01
8.884399999993370329e+02,-5.684540526245657333e+01
8.884599999993370147e+02,-5.682007078735335170e+01
8.884799999993369966e+02,-5.679478307394471415e+01
8.884999999993369784e+02,-5.676954161606142435e+01
8.885199999993369602e+02,-5.674434461011317410e+01
8.885399999993369420e+02,-5.671918965139081337e+01
8.885599999993369238e+02,-5.669407450485701361e+01
8.885799999993369056e+02,-5.666899756664704313e+01
8.885999999993368874e+02,-5.664395724310252689e+01
8.886199999993368692e+02,-5.661895158606630218e+01
8.886399999993368510e+02,-5.659397851944822122e+01
8.886599999993368328e+02,-5.656903629036509784e+01
8.886799999993368147e+02,-5.654412455003875948e+01
8.886999999993367965e+02,-5.651924291699250347e+01
8.887199999993367783e+02,-5.649439124148635472e+01
8.887399999993367601e+02,-5.646956935115024123e+01
8.887599999993367419e+02,-5.644477696163801284e+01
8.887799999993367237e+02,-5.642001373939073972e+01
8.887999999993367055e+02,-5.639527940785343674e+01
8.888199999993366873e+02,-5.637057384361707335e+01
8.888399999993366691e+02,-5.634589716331450404e+01
8.888599999993366509e+02,-5.632124973138956392e+01
8.888799999993366328e+02,-5.629663216697906591e+01
8.888999999993366146e+02,-5.627204531325305936e+01
8.889199999993365964e+02,-5.624749028650710159e+01
8.889399999993365782e+02,-5.622296842388817595e+01
8.889599999993365600e+02,-5.619848131839643912e+01
8.889799999993365418e+02,-5.617403082197454722e+01
8.889999999993365236e+02,-5.614961904798435199e+01
8.890199999993365054e+02,-5.612524837511058706e+01
8.890399999993364872e+02,-5.610092146544412373e+01
8.890599999993364690e+02,-5.607664123867661488e+01
8.890799999993364509e+02,-5.605241092903295907e+01
8.890999999993364327e+02,-5.602823466949260478e+01
8.891199999993364145e+02,-5.600411623119664739e+01
8.891399999993363963e+02,-5.598005932602074353e+01
8.891599999993363781e+02,-5.595606452329220559e+01
8.891799999993363599e+02,-5.593213250772696199e+01
8.891999999993363417e+02,-5.590826466373725623e+01
8.892199999993363235e+02,-5.588446179602589581e+01
8.892399999993363053e+02,-5.586072293886571316e+01
8.892599999993362871e+02,-5.583704559805482859e+01
8.892799999993362690e+02,-5.581342633052309310e+01
8.892999999993362508e+02,-5.578986147722701361e+01
8.893199999993362326e+02,-5.576634772455507516e+01
8.893399999993362144e+02,-5.574288250558844737e+01
8.893599999993361962e+02,-5.571946418351772934e+01
8.893799999993361780e+02,-5.569609211543070160e+01
8.893999999993361598e+02,-5.567276663073351983e+01
8.894199999993361416e+02,-5.564948893187272461e+01
8.894399999993361234e+02,-5.562626125228528196e+01
8.894599999993361052e+02,-5.560308468338020305e+01
8.894799999993360871e+02,-5.557995967758760258e+01
8.894999999993360689e+02,-5.555688614890948429e+01
8.895199999993360507e+02,-5.553386377459008827e+01
8.895399999993360325e+02,-5.551089229807740821e+01
8.895599999993360143e+02,-5.548797138436437848e+01
8.895799999993359961e+02,-5.546510047246810871e+01
8.895999999993359779e+02,-5.544227959726644173e+01
8.896199999993359597e+02,-5.541950810467096744e+01
8.896399999993359415e+02,-5.539678567437676548e+01
8.896599999993359233e+02,-5.537411260482793551e+01
8.896799999993359052e+02,-5.535149002088531489e+01
8.896999999993358870e+02,-5.532891970798634418e+01
8.897199999993358688e+02,-5.530640316838358217e+01
8.897399999993358506e+02,-5.528393970282350267e+01
8.897599999993358324e+02,-5.526152774558655523e+01
8.897799999993358142e+02,-5.523916583743206843e+01
8.897999999993357960e+02,-5.521685314363924846e+01
8.898199999993357778e+02,-5.519458987603777445e+01
8.898399999993357596e+02,-5.517237732810344397e+01
8.898599999993357414e+02,-5.515021850179049778e+01
8.898799999993357233e+02,-5.512811689562690987e+01
8.898999999993357051e+02,-5.510607657562664485e+01
8.899199999993356869e+02,-5.508410220303668581e+01
8.899399999993356687e+02,-5.506219960067246433e+01
8.899599999993356505e+02,-5.504037370201946544e+01
8.899799999993356323e+02,-5.501862840002775812e+01
8.899999999993356141e+02,-5.499696664686072722e+01
8.900199999993355959e+02,-5.497539003665144008e+01
8.900399999993355777e+02,-5.495389549463937584e+01
8.900599999993355596e+02,-5.493248123112911685e+01
8.900799999993355414e+02,-5.491114641678706221e+01
8.900999999993355232e+02,-5.488989095690693176e+01
8.901199999993355050e+02,-5.486871538232922063e+01
8.901399999993354868e+02,-5.484762086038730899e+01
8.901599999993354686e+02,-5.482660876611547707e+01
8.901799999993354504e+02,-5.480567997026300020e+01
8.901999999993354322e+02,-5.478483433536088398e+01
8.902199999993354140e+02,-5.476407068369746867e+01
8.902399999993353958e+02,-5.474338714458507127e+01
8.902599999993353777e+02,-5.472278144838259095e+01
8.902799999993353595e+02,-5.470225135123660465e+01
8.902999999993353413e+02,-5.468179495519662936e+01
8.903199999993353231e+02,-5.466140932273631137e+01
8.903399999993353049e+02,-5.464109016646595052e+01
8.903599999993352867e+02,-5.462081211497932287e+01
8.903799999993352685e+02,-5.460054435174857446e+01
8.903999999993352503e+02,-5.458026198538350116e+01
8.904199999993352321e+02,-5.455994872307098120e+01
8.904399999993352139e+02,-5.453959511913814140e+01
8.904599999993351958e+02,-5.451919630664448135e+01
8.904799999993351776e+02,-5.449875058648818538e+01
8.904999999993351594e+02,-5.447825873400579155e+01
8.905199999993351412e+02,-5.445772364413198119e+01
8.905399999993351230e+02,-5.443714994132000839e+01
8.905599999993351048e+02,-5.441653991673453561e+01
8.905799999993350866e+02,-5.439589319683316404e+01
8.905999999993350684e+02,-5.437520552165938881e+01
8.906199999993350502e+02,-5.435446965658933749e+01
8.906399999993350320e+02,-5.433367749962393844e+01
8.906599999993350139e+02,-5.431282225818885223e+01
8.906799999993349957e+02,-5.429189974493262838e+01
8.906999999993349775e+02,-5.427090880556166752e+01
8.907199999993349593e+02,-5.424985122043395336e+01
8.907399999993349411e+02,-5.422873131862606044e+01
8.907599999993349229e+02,-5.420755550807836443e+01
8.907799999993349047e+02,-5.418633175398277757e+01
8.907999999993348865e+02,-5.416506991612497757e+01
8.908199999993348683e+02,-5.414377992403512252e+01
8.908399999993348501e+02,-5.412247228064478577e+01
8.908599999993348320e+02,-5.410115789188287039e+01
8.908799999993348138e+02,-5.407984859381129183e+01
8.908999999993347956e+02,-5.405855580387742521e+01
8.909199999993347774e+02,-5.403728917328711390e+01
8.909399999993347592e+02,-5.401605624212368895e+01
8.909599999993347410e+02,-5.399486315813611270e+01
8.909799999993347228e+02,-5.397371366063675424e+01
8.909999999993347046e+02,-5.395260606863897124e+01
8.910199999993346864e+02,-5.393154054942806397e+01
8.910399999993346682e+02,-5.391051937721458387e+01
8.910599999993346501e+02,-5.388954481027841581e+01
8.910799999993346319e+02,-5.386861956128939255e+01
8.910999999993346137e+02,-5.384774676046071562e+01
8.911199999993345955e+02,-5.382693104665690242e+01
8.911399999993345773e+02,-5.380617671083894749e+01
8.911599999993345591e+02,-5.378548785571567237e+01
8.911799999993345409e+02,-5.376486807110349986e+01
8.911999999993345227e+02,-5.374432027910022214e+01
8.912199999993345045e+02,-5.372384698502081335e+01
8.912399999993344863e+02,-5.370345047345448819e+01
8.912599999993344682e+02,-5.368313309884252504e+01
8.912799999993344500e+02,-5.366289744644704740e+01
8.912999999993344318e+02,-5.364274343427571523e+01
8.913199999993344136e+02,-5.362266875479815553e+01
8.913399999993343954e+02,-5.360267068672206392e+01
8.913599999993343772e+02,-5.358274732801528728e+01
8.913799999993343590e+02,-5.356289812946383222e+01
8.913999999993343408e+02,-5.354312335393949951e+01
8.914199999993343226e+02,-5.352342348955765061e+01
8.914399999993343044e+02,-5.350379928090458037e+01
8.914599999993342863e+02,-5.348424616925797892e+01
8.914799999993342681e+02,-5.346475523937708374e+01
8.914999999993342499e+02,-5.344531675054012254e+01
8.915199999993342317e+02,-5.342592253739361752e+01
8.915399999993342135e+02,-5.340656692484760271e+01
8.915599999993341953e+02,-5.338724681369275515e+01
8.915799999993341771e+02,-5.336795867609086486e+01
8.915999999993341589e+02,-5.334869660137464109e+01
8.916199999993341407e+02,-5.332945341614707502e+01
8.916399999993341225e+02,-5.331022215603650949e+01
8.916599999993341044e+02,-5.329099710732032236e+01
8.916799999993340862e+02,-5.327177431630096294e+01
8.916999999993340680e+02,-5.325255171335223281e+01
8.917199999993340498e+02,-5.323332900518494171e+01
8.917399999993340316e+02,-5.321410743480637962e+01
8.917599999993340134e+02,-5.319488947725059091e+01
8.917799999993339952e+02,-5.317567709235348872e+01
8.917999999993339770e+02,-5.315647125007296125e+01
8.918199999993339588e+02,-5.313727255155315277e+01
8.918399999993339407e+02,-5.311808191964531289e+01
8.918599999993339225e+02,-5.309890101565034826e+01
8.918799999993339043e+02,-5.307973222712611516e+01
8.918999999993338861e+02,-5.306057860132681014e+01
8.919199999993338679e+02,-5.304144383358079295e+01
8.919399999993338497e+02,-5.302233211168483251e+01
8.919599999993338315e+02,-5.300324794083462621e+01
8.919799999993338133e+02,-5.298419595673492921e+01
8.919999999993337951e+02,-5.296517290798703215e+01
8.920199999993337769e+02,-5.294617565860782094e+01
8.920399999993337588e+02,-5.292720261093147371e+01
8.920599999993337406e+02,-5.290825327914898679e+01
8.920799999993337224e+02,-5.288933199646849914e+01
8.920999999993337042e+02,-5.287044077464143044e+01
8.921199999993336860e+02,-5.285158106768204078e+01
8.921399999993336678e+02,-5.283275446543436971e+01
8.921599999993336496e+02,-5.281396269925761544e+01
8.921799999993336314e+02,-5.279520766175514268e+01
8.921999999993336132e+02,-5.277649136662073204e+01
8.922199999993335950e+02,-5.275781587523730565e+01
8.922399999993335769e+02,-5.273918405104571150e+01
8.922599999993335587e+02,-5.272059757689196857e+01
8.922799999993335405e+02,-5.270205830695798710e+01
8.922999999993335223e+02,-5.268356653318968341e+01
8.923199999993335041e+02,-5.266512197362656167e+01
8.923399999993334859e+02,-5.264672393434441489e+01
8.923599999993334677e+02,-5.262837152787940198e+01
8.923799999993334495e+02,-5.261006395845595307e+01
8.923999999993334313e+02,-5.259180060434425741e+01
8.924199999993334131e+02,-5.257358629169634412e+01
8.924399999993333950e+02,-5.255542083388235852e+01
8.924599999993333768e+02,-5.253730407978113703e+01
8.924799999993333586e+02,-5.251923613324230189e+01
8.924999999993333404e+02,-5.250121739823009648e+01
8.925199999993333222e+02,-5.248324857693539514e+01
8.925399999993333040e+02,-5.246533062744606468e+01
8.925599999993332858e+02,-5.244746470220101031e+01
8.925799999993332676e+02,-5.242965209167810769e+01
8.925999999993332494e+02,-5.241189419252066983e+01
8.926199999993332312e+02,-5.239418584323924222e+01
8.926399999993332131e+02,-5.237651571729787037e+01
8.926599999993331949e+02,-5.235886988942971954e+01
8.926799999993331767e+02,-5.234123474880646398e+01
8.926999999993331585e+02,-5.232359859287854675e+01
8.927199999993331403e+02,-5.230595213728933857e+01
8.927399999993331221e+02,-5.228828848845386545e+01
8.927599999993331039e+02,-5.227060291295645555e+01
8.927799999993330857e+02,-5.225289255581290604e+01
8.927999999993330675e+02,-5.223515613406873825e+01
8.928199999993330493e+02,-5.221739365221311857e+01
8.928399999993330312e+02,-5.219960614663109766e+01
8.928599999993330130e+02,-5.218179608288037485e+01
8.928799999993329948e+02,-5.216396577387502731e+01
8.928999999993329766e+02,-5.214611763413456202e+01
8.929199999993329584e+02,-5.212825429095322249e+01
8.929399999993329402e+02,-5.211037859127461047e+01
8.929599999993329220e+02,-5.209249353117900938e+01
8.929799999993329038e+02,-5.207460210093662312e+01
8.929999999993328856e+02,-5.205670714876806926e+01
8.930199999993328674e+02,-5.203881139071663142e+01
8.930399999993328493e+02,-5.202091598573484532e+01
8.930599999993328311e+02,-5.200302036071304457e+01
8.930799999993328129e+02,-5.198512296206860128e+01
8.930999999993327947e+02,-5.196721225895427665e+01
8.931199999993327765e+02,-5.194927740606570410e+01
8.931399999993327583e+02,-5.193131028558266848e+01
8.931599999993327401e+02,-5.191330505635058756e+01
8.931799999993327219e+02,-5.189525782377909024e+01
8.931999999993327037e+02,-5.187716631840601877e+01
8.932199999993326855e+02,-5.185902948757136954e+01
8.932399999993326674e+02,-5.184084728253434804e+01
8.932599999993326492e+02,-5.182262045556798569e+01
8.932799999993326310e+02,-5.180435180160604602e+01
8.932999999993326128e+02,-5.178604364433995499e+01
8.933199999993325946e+02,-5.176769833936400289e+01
8.933399999993325764e+02,-5.174931841598015581e+01
8.933599999993325582e+02,-5.173090658499310024e+01
8.933799999993325400e+02,-5.171246572354440474e+01
8.933999999993325218e+02,-5.169399886835796565e+01
8.934199999993325036e+02,-5.167550924434188175e+01
8.934399999993324855e+02,-5.165700018440974617e+01
8.934599999993324673e+02,-5.163847502890331498e+01
8.934799999993324491e+02,-5.161993716365237361e+01
8.934999999993324309e+02,-5.160138990213838639e+01
8.935199999993324127e+02,-5.158283650115782848e+01
8.935399999993323945e+02,-5.156428016152491978e+01
8.935599999993323763e+02,-5.154572409074996386e+01
8.935799999993323581e+02,-5.152717144977739139e+01
8.935999999993323399e+02,-5.150862535515338436e+01
8.936199999993323217e+02,-5.149008894676352099e+01
8.936399999993323036e+02,-5.147156534600911471e+01
8.936599999993322854e+02,-5.145303746150031543e+01
8.936799999993322672e+02,-5.143448248848807225e+01
8.936999999993322490e+02,-5.141588063723421698e+01
8.937199999993322308e+02,-5.139721678549437200e+01
8.937399999993322126e+02,-5.137848006529111444e+01
8.937599999993321944e+02,-5.135966296119985230e+01
8.937799999993321762e+02,-5.134076037379026758e+01
8.937999999993321580e+02,-5.132176779127415500e+01
8.938199999993321399e+02,-5.130268022436978015e+01
8.938399999993321217e+02,-5.128349162040691311e+01
8.938599999993321035e+02,-5.126419497238269685e+01
8.938799999993320853e+02,-5.124478268821545868e+01
8.938999999993320671e+02,-5.122524718590430837e+01
8.939199999993320489e+02,-5.120558141682901976e+01
8.939399999993320307e+02,-5.118577921966836186e+01
8.939599999993320125e+02,-5.116583549353814675e+01
8.939799999993319943e+02,-5.114574630095317787e+01
8.939999999993319761e+02,-5.112550891169760803e+01
8.940199999993319580e+02,-5.110512180886610167e+01
8.940399999993319398e+02,-5.108458465382786073e+01
8.940599999993319216e+02,-5.106389819361527316e+01
8.940799999993319034e+02,-5.104306416459477447e+01
8.940999999993318852e+02,-5.102208193414239901e+01
8.941199999993318670e+02,-5.100094727255348204e+01
8.941399999993318488e+02,-5.097965370604364210e+01
8.941599999993318306e+02,-5.095817739161843463e+01
8.941799999993318124e+02,-5.093649817705985328e+01
8.941999999993317942e+02,-5.091460026617974677e+01
8.942199999993317761e+02,-5.089247166484745577e+01
8.942399999993317579e+02,-5.087010367293635937e+01
8.942599999993317397e+02,-5.084749036248327059e+01
8.942799999993317215e+02,-5.082462695678673725e+01
8.942999999993317033e+02,-5.080150870091565452e+01
8.943199999993316851e+02,-5.077813069893966968e+01
8.943399999993316669e+02,-5.075448804661718327e+01
8.943599999993316487e+02,-5.073057618038107108e+01
8.943799999993316305e+02,-5.070639101494747791e+01
8.943999999993316123e+02,-5.068192865229561761e+01
8.944199999993315942e+02,-5.065718515139180766e+01
8.944399999993315760e+02,-5.063215637619526888e+01
8.944599999993315578e+02,-5.060683820381977682e+01
8.944799999993315396e+02,-5.058122671061198616e+01
8.944999999993315214e+02,-5.055531825364418808e+01
8.945199999993315032e+02,-5.052910957569913819e+01
8.945399999993314850e+02,-5.050259789030762647e+01
8.945599999993314668e+02,-5.047578089211464913e+01
8.945799999993314486e+02,-5.044865679718870410e+01
8.945999999993314304e+02,-5.042122423882957349e+01
8.946199999993314123e+02,-5.039348223824761419e+01
8.946399999993313941e+02,-5.036543021137515552e+01
8.946599999993313759e+02,-5.033706791372233624e+01
8.946799999993313577e+02,-5.030839534863904561e+01
8.946999999993313395e+02,-5.027941266537779086e+01
8.947199999993313213e+02,-5.025012009340761665e+01
8.947399999993313031e+02,-5.022051800049694492e+01
8.947599999993312849e+02,-5.019060668753280652e+01
8.947799999993312667e+02,-5.016038637916199860e+01
8.947999999993312485e+02,-5.012985723290213258e+01
8.948199999993312304e+02,-5.009901931831323907e+01
8.948399999993312122e+02,-5.006787261883410167e+01
8.948599999993311940e+02,-5.003641699678700405e+01
8.948799999993311758e+02,-5.000465217079488411e+01
8.948999999993311576e+02,-4.997257771232997925e+01
8.949199999993311394e+02,-4.994016490112048956e+01
8.949399999993311212e+02,-4.990738538124558943e+01
8.949599999993311030e+02,-4.987421515498132152e+01
8.949799999993310848e+02,-4.984063016477630015e+01
8.949999999993310666e+02,-4.980660627313929467e+01
8.950199999993310485e+02,-4.977211834990269068e+01
8.950399999993310303e+02,-4.973714286508853633e+01
8.950599999993310121e+02,-4.970165845293212925e+01
8.950799999993309939e+02,-4.966564579510247057e+01
8.950999999993309757e+02,-4.962908728821752646e+01
8.951199999993309575e+02,-4.959196564003581642e+01
8.951399999993309393e+02,-4.955426286501933930e+01
8.951599999993309211e+02,-4.951596014107376220e+01
8.951799999993309029e+02,-4.947703801226393239e+01
8.951999999993308847e+02,-4.943747668641168502e+01
8.952199999993308666e+02,-4.939725628493990683e+01
8.952399999993308484e+02,-4.935635697452739379e+01
8.952599999993308302e+02,-4.931475907121314606e+01
8.952799999993308120e+02,-4.927244262559580079e+01
8.952999999993307938e+02,-4.922938758112405822e+01
8.953199999993307756e+02,-4.918557385445318886e+01
8.953399999993307574e+02,-4.914098130586675239e+01
8.953599999993307392e+02,-4.909558964421354688e+01
8.953799999993307210e+02,-4.904937832790331242e+01
8.953999999993307028e+02,-4.900232647251724671e+01
8.954199999993306847e+02,-4.895441275860805774e+01
8.954399999993306665e+02,-4.890555858518591492e+01
8.954599999993306483e+02,-4.885569141142864424e+01
8.954799999993306301e+02,-4.880474466321300753e+01
8.954999999993306119e+02,-4.875265548433198148e+01
8.955199999993305937e+02,-4.869936319688356008e+01
8.955399999993305755e+02,-4.864480736044165354e+01
8.955599999993305573e+02,-4.858892784294010170e+01
8.955799999993305391e+02,-4.853166321322625265e+01
8.955999999993305210e+02,-4.847294870319086613e+01
8.956199999993305028e+02,-4.841271552651035393e+01
8.956399999993304846e+02,-4.835089151289376019e+01
8.956599999993304664e+02,-4.828740203971167944e+01
8.956799999993304482e+02,-4.822217058340152818e+01
8.956999999993304300e+02,-4.815511884181904634e+01
8.957199999993304118e+02,-4.808616675569043508e+01
8.957399999993303936e+02,-4.801523199609150794e+01
8.957599999993303754e+02,-4.794223503405783759e+01
8.957799999993303572e+02,-4.786700198676827256e+01
8.957999999993303391e+02,-4.778934330331617986e+01
8.958199999993303209e+02,-4.770907600347209154e+01
8.958399999993303027e+02,-4.762601914207791509e+01
8.958599999993302845e+02,-4.753998968322661511e+01
8.958799999993302663e+02,-4.745079994237133292e+01
8.958999999993302481e+02,-4.735825649171936647e+01
8.959199999993302299e+02,-4.726215847641965695e+01
8.959399999993302117e+02,-4.716229581790874903e+01
8.959599999993301935e+02,-4.705844852018273627e+01
8.959799999993301753e+02,-4.695038270075407638e+01
8.959999999993301572e+02,-4.683776766690777293e+01
8.960199999993301390e+02,-4.672015670824841038e+01
8.960399999993301208e+02,-4.659710149239707988e+01
8.960599999993301026e+02,-4.646814244553227979e+01
8.960799999993300844e+02,-4.633279912038292991e+01
8.960999999993300662e+02,-4.619056441221792397e+01
8.961199999993300480e+02,-4.604090080227584281e+01
8.961399999993300298e+02,-4.588323535026125910e+01
8.961599999993300116e+02,-4.571672186072042621e+01
8.961799999993299934e+02,-4.554039829625067881e+01
8.961999999993299753e+02,-4.535326045182902277e+01
8.962199999993299571e+02,-4.515423933304547432e+01
8.962399999993299389e+02,-4.494218255462490674e+01
8.962599999993299207e+02,-4.471571191853288241e+01
8.962799999993299025e+02,-4.447296541434089079e+01
8.962999999993298843e+02,-4.421195897638239813e+01
8.963199999993298661e+02,-4.393053372426322056e+01
8.963399999993298479e+02,-4.362614391421121240e+01
8.963599999993298297e+02,-4.329541078834887458e+01
8.963799999993298115e+02,-4.293462912352302396e+01
8.963999999993297934e+02,-4.253949178566464440e+01
8.964199999993297752e+02,-4.210426287741960039e+01
8.964399999993297570e+02,-4.162249011410750654e+01
8.964599999993297388e+02,-4.108566756236339046e+01
8.964799999993297206e+02,-4.048364562646580112e+01
8.964999999993297024e+02,-3.980300632178496301e+01
8.965199999993296842e+02,-3.902696263449980307e+01
8.965399999993296660e+02,-3.813344757403749696e+01
8.965599999993296478e+02,-3.709251820787665821e+01
8.965799999993296296e+02,-3.586331052556800358e+01
8.965999999993296115e+02,-3.438792526805088556e+01
8.966199999993295933e+02,-3.258135299973935162e+01
8.966399999993295751e+02,-3.031347634353398490e+01
8.966599999993295569e+02,-2.737318749107640770e+01
8.966799999993295387e+02,-2.339259974990680746e+01
8.966999999993295205e+02,-1.767277112380530468e+01
8.967199999993295023e+02,-8.778322479138436663e+00
8.967399999993294841e+02,5.801150302599507924e+00
8.967599999993294659e+02,2.237832008644449644e+01
8.967799999993294477e+02,2.694016413284381173e+01
8.967999999993294296e+02,2.569579706242473094e+01
8.968199999993294114e+02,2.209705135413815924e+01
8.968399999993293932e+02,1.752674172471236247e+01
8.968599999993293750e+02,1.263892793063238251e+01
8.968799999993293568e+02,7.779786566982589413e+00
8.968999999993293386e+02,3.141030200575039011e+00
8.969199999993293204e+02,-1.174278738004665534e+00
8.969399999993293022e+02,-5.118712932176533670e+00
8.969599999993292840e+02,-8.680839150961176642e+00
8.969799999993292658e+02,-1.187212973430549923e+01
8.969999999993292477e+02,-1.471719603841777158e+01
8.970199999993292295e+02,-1.724749544748411623e+01
8.970399999993292113e+02,-1.949654780313611369e+01
8.970599999993291931e+02,-2.149732603557402300e+01
8.970799999993291749e+02,-2.328053474650850063e+01
8.970999999993291567e+02,-2.487387019842590519e+01
8.971199999993291385e+02,-2.630181137172998973e+01
8.971399999993291203e+02,-2.758134304527436598e+01
8.971599999993291021e+02,-2.873092946415710358e+01
8.971799999993290839e+02,-2.976688878705270369e+01
8.971999999993290658e+02,-3.070374929101489769e+01
8.972199999993290476e+02,-3.155446295651525190e+01
8.972399999993290294e+02,-3.233058700391470097e+01
8.972599999993290112e+02,-3.304246076727418568e+01
8.972799999993289930e+02,-3.369939211838980242e+01
8.972999999993289748e+02,-3.430953214662295636e+01
8.973199999993289566e+02,-3.488016046365666512e+01
8.973399999993289384e+02,-3.541782261094379436e+01
8.973599999993289202e+02,-3.592809862253486131e+01
8.973799999993289020e+02,-3.641613580104796455e+01
8.973999999993288839e+02,-3.688615671524523520e+01
8.974199999993288657e+02,-3.734213316862312126e+01
8.974399999993288475e+02,-3.778726528118836114e+01
8.974599999993288293e+02,-3.822453714061727936e+01
8.974799999993288111e+02,-3.865643460448698931e+01
8.974999999993287929e+02,-3.908511127357679982e+01
8.975199999993287747e+02,-3.951258744747564577e+01
8.975399999993287565e+02,-3.994030248481135459e+01
8.975599999993287383e+02,-4.036985967212881121e+01
8.975799999993287202e+02,-4.080221760458547209e+01
8.975999999993287020e+02,-4.123847003991755855e+01
8.976199999993286838e+02,-4.167937418596514476e+01
8.976399999993286656e+02,-4.212553952319306916e+01
8.976599999993286474e+02,-4.257754502339452074e+01
8.976799999993286292e+02,-4.303553883600397256e+01
8.976999999993286110e+02,-4.349990751507569797e+01
8.977199999993285928e+02,-4.397035734136441931e+01
8.977399999993285746e+02,-4.444697892965663755e+01
8.977599999993285564e+02,-4.492915127305674616e+01
8.977799999993285383e+02,-4.541658651999100726e+01
8.977999999993285201e+02,-4.590839710809169816e+01
8.978199999993285019e+02,-4.640394564238012265e+01
8.978399999993284837e+02,-4.690207006512810750e+01
8.978599999993284655e+02,-4.740181966356708898e+01
8.978799999993284473e+02,-4.790177965742049082e+01
8.978999999993284291e+02,-4.840075233737182714e+01
8.979199999993284109e+02,-4.889714677775826601e+01
8.979399999993283927e+02,-4.938959717362634194e+01
8.979599999993283745e+02,-4.987643581311581187e+01
8.979799999993283564e+02,-5.035622780192751691e+01
8.979999999993283382e+02,-5.082735704848105485e+01
8.980199999993283200e+02,-5.128842204085437118e+01
8.980399999993283018e+02,-5.173798683263373732e+01
8.980599999993282836e+02,-5.217477697370376433e+01
8.980799999993282654e+02,-5.259765257463111254e+01
8.980999999993282472e+02,-5.300554379552249884e+01
8.981199999993282290e+02,-5.339767139164280252e+01
8.981399999993282108e+02,-5.377322638745749828e+01
8.981599999993281926e+02,-5.413169244307853489e+01
8.981799999993281745e+02,-5.447270740443713777e+01
8.981999999993281563e+02,-5.479601719100571700e+01
8.982199999993281381e+02,-5.510158521731376169e+01
8.982399999993281199e+02,-5.538950754430840817e+01
8.982599999993281017e+02,-5.565996058701868066e+01
8.982799999993280835e+02,-5.591328233063008213e+01
8.982999999993280653e+02,-5.614992458562521449e+01
8.983199999993280471e+02,-5.637038075124862502e+01
8.983399999993280289e+02,-5.657521657751096456e+01
8.983599999993280107e+02,-5.676506899346347268e+01
8.983799999993279926e+02,-5.694061678949802996e+01
8.983999999993279744e+02,-5.710256585442709820e+01
8.984199999993279562e+02,-5.725162219090039883e+01
8.984399999993279380e+02,-5.738849220722944011e+01
8.984599999993279198e+02,-5.751387925365714437e+01
8.984799999993279016e+02,-5.762848096763244143e+01
8.984999999993278834e+02,-5.773297739950334062e+01
8.985199999993278652e+02,-5.782802173845665550e+01
8.985399999993278470e+02,-5.791424069201241309e+01
8.985599999993278288e+02,-5.799223128614935518e+01
8.985799999993278107e+02,-5.806255909587824249e+01
8.985999999993277925e+02,-5.812575196434946889e+01
8.986199999993277743e+02,-5.818230362098611153e+01
8.986399999993277561e+02,-5.823268397615553482e+01
8.986599999993277379e+02,-5.827733466869899104e+01
8.986799999993277197e+02,-5.831666546714803445e+01
8.986999999993277015e+02,-5.835105508174143552e+01
8.987199999993276833e+02,-5.838085436170053555e+01
8.987399999993276651e+02,-5.840638893671118836e+01
8.987599999993276469e+02,-5.842796117362802022e+01
8.987799999993276288e+02,-5.844584762022571311e+01
8.987999999993276106e+02,-5.846030765207017765e+01
8.988199999993275924e+02,-5.847158290432225414e+01
8.988399999993275742e+02,-5.847989805006619690e+01
8.988599999993275560e+02,-5.848546193268641957e+01
8.988799999993275378e+02,-5.848846874643163574e+01
8.988999999993275196e+02,-5.848909896562407340e+01
8.989199999993275014e+02,-5.848752039814309711e+01
8.989399999993274832e+02,-5.848388903509123082e+01
8.989599999993274650e+02,-5.847834998731143230e+01
8.989799999993274469e+02,-5.847103823674661527e+01
8.989999999993274287e+02,-5.846207933325213446e+01
8.990199999993274105e+02,-5.845159002446681029e+01
8.990399999993273923e+02,-5.843967847608749366e+01
8.990599999993273741e+02,-5.842644551981326373e+01
8.990799999993273559e+02,-5.841198440727719543e+01
8.990999999993273377e+02,-5.839638222010701440e+01
8.991199999993273195e+02,-5.837972021307009385e+01
8.991399999993273013e+02,-5.836207405311974838e+01
8.991599999993272831e+02,-5.834351390126916925e+01
8.991799999993272650e+02,-5.832410480239727946e+01
