spine_x,spine_y,spine_z,grid_x,grid_y,grid_z,dx,dy,dz,distance_um
-1.227662052154541072e+02,2.837899780273437500e+01,6.163140087127685263e+01,-1.222239120483398551e+02,2.834699916839599609e+01,6.067480120658873943e+01,-5.422931671142521282e-01,3.199863433837890625e-02,9.565996646881131937e-01,1.100085774010253203e+00
-1.242674053192138786e+02,2.837899780273437500e+01,6.074180088043212322e+01,-1.242239120483398551e+02,2.834699916839599609e+01,6.067480120658873943e+01,-4.349327087402343750e-02,3.199863433837890625e-02,6.699967384338378906e-02,8.604959910401827061e-02
-1.111232044219970732e+02,2.834794778823852468e+01,6.947230072021484659e+01,-1.102239120483398551e+02,2.834699916839599609e+01,6.867480120658873943e+01,-8.992923736572180360e-01,9.486198425285863323e-04,7.974995136261071593e-01,1.201970526856426913e+00
-1.133576045989990178e+02,2.828584775924682759e+01,7.003090057373046307e+01,-1.142239120483398551e+02,2.834699916839599609e+01,7.067480120658873943e+01,8.663074493408373655e-01,-6.115140914916850079e-02,-6.439006328582763672e-01,1.081127243491553758e+00
-1.155920047760009766e+02,2.822374773025512695e+01,7.058950042724609375e+01,-1.162239120483398551e+02,2.834699916839599609e+01,7.067480120658873943e+01,6.319072723388785562e-01,-1.232514381408691406e-01,-8.530077934264568285e-02,6.494412527665738288e-01
-1.178264049530029354e+02,2.816164770126342631e+01,7.114810028076172443e+01,-1.182239120483398551e+02,2.834699916839599609e+01,7.067480120658873943e+01,3.975070953369197468e-01,-1.853514671325697805e-01,4.732990741729850015e-01,6.452744151323496213e-01
-1.200608051300048800e+02,2.809954767227172923e+01,7.170670013427734091e+01,-1.202239120483398551e+02,2.834699916839599609e+01,7.267480120658873943e+01,1.631069183349751484e-01,-2.474514961242668676e-01,-9.681010723113985250e-01,1.012450391848089382e+00
-1.222952053070068388e+02,2.803744764328002859e+01,7.226529998779297159e+01,-1.222239120483398551e+02,2.834699916839599609e+01,7.267480120658873943e+01,-7.129325866698366099e-02,-3.095515251159675074e-01,-4.095012187957678407e-01,5.182626010317532561e-01
-1.245296054840087976e+02,2.797534761428833150e+01,7.282389984130858807e+01,-1.242239120483398551e+02,2.834699916839599609e+01,7.267480120658873943e+01,-3.056934356689424703e-01,-3.716515541076645945e-01,1.490986347198486328e-01,5.037893976227041382e-01
-1.267640056610107422e+02,2.791324758529663086e+01,7.338249969482421875e+01,-1.262239120483398551e+02,2.834699916839599609e+01,7.267480120658873943e+01,-5.400936126708870688e-01,-4.337515830993652344e-01,7.076984882354793172e-01,9.902922278498800246e-01
-1.289984058380127010e+02,2.785114755630493022e+01,7.394109954833984943e+01,-1.282239120483398551e+02,2.834699916839599609e+01,7.467480120658873943e+01,-7.744937896728458782e-01,-4.958516120910658742e-01,-7.337016582488899985e-01,1.176447013159660493e+00
-1.312328060150146598e+02,2.778904752731323313e+01,7.449969940185546591e+01,-1.322239120483398551e+02,2.834699916839599609e+01,7.467480120658873943e+01,9.911060333251953125e-01,-5.579516410827629613e-01,-1.751018047332735250e-01,1.150765764654736678e+00
-7.948250198364257812e+01,2.943349838256835938e+01,8.406595191955565838e+01,-8.022391204833985512e+01,3.034699916839599609e+01,8.467480120658873943e+01,7.414100646972769937e-01,-9.135007858276367188e-01,-6.088492870330810547e-01,1.324715072784642844e+00
-7.959350204467773438e+01,2.932249832153320312e+01,8.362185173034667685e+01,-8.022391204833985512e+01,2.834699916839599609e+01,8.267480120658873943e+01,6.304100036621207437e-01,9.754991531372070312e-01,9.470505237579374125e-01,1.498639404606347147e+00
-7.970450210571289062e+01,2.921149826049804688e+01,8.317775154113769531e+01,-8.022391204833985512e+01,2.834699916839599609e+01,8.267480120658873943e+01,5.194099426269644937e-01,8.644990921020507812e-01,5.029503345489558797e-01,1.126989089462681282e+00
-7.981550216674804688e+01,2.910049819946289062e+01,8.273365135192871378e+01,-8.022391204833985512e+01,2.834699916839599609e+01,8.267480120658873943e+01,4.084098815918082437e-01,7.534990310668945312e-01,5.885014533997434683e-02,8.590825110588155011e-01
-7.992650222778320312e+01,2.898949813842773438e+01,8.228955116271973225e+01,-8.022391204833985512e+01,2.834699916839599609e+01,8.267480120658873943e+01,2.974098205566519937e-01,6.424989700317382812e-01,-3.852500438690071860e-01,8.060242702031101825e-01
-8.003750228881835938e+01,2.887849807739257812e+01,8.184545097351073650e+01,-8.022391204833985512e+01,2.834699916839599609e+01,8.267480120658873943e+01,1.864097595214957437e-01,5.314989089965820312e-01,-8.293502330780029297e-01,1.002527554641744922e+00
-8.014850234985351562e+01,2.876749801635742188e+01,8.140135078430175497e+01,-8.022391204833985512e+01,2.834699916839599609e+01,8.067480120658873943e+01,7.540969848633949368e-02,4.204988479614257812e-01,7.265495777130155375e-01,8.428405499485939201e-01
-8.025950241088867188e+01,2.865649795532226562e+01,8.095725059509277344e+01,-8.022391204833985512e+01,2.834699916839599609e+01,8.067480120658873943e+01,-3.559036254881675632e-02,3.094987869262695312e-01,2.824493885040340047e-01,4.205161472303903802e-01
-8.037050247192382812e+01,2.854549789428710938e+01,8.051315040588379190e+01,-8.022391204833985512e+01,2.834699916839599609e+01,8.067480120658873943e+01,-1.465904235839730063e-01,1.984987258911132812e-01,-1.616508007049475282e-01,2.949940301692131062e-01
-8.048150253295898438e+01,2.843449783325195312e+01,8.006905021667481037e+01,-8.022391204833985512e+01,2.834699916839599609e+01,8.067480120658873943e+01,-2.575904846191292563e-01,8.749866485595703125e-02,-6.057509899139290610e-01,6.640354929516930627e-01
-8.053700256347656250e+01,2.837899780273437500e+01,7.962500000000000000e+01,-8.022391204833985512e+01,2.834699916839599609e+01,7.867480120658873943e+01,-3.130905151367073813e-01,3.199863433837890625e-02,9.501987934112605672e-01,1.000963201255823165e+00
-8.053700256347656250e+01,2.837899780273437500e+01,7.918099975585937500e+01,-8.022391204833985512e+01,2.834699916839599609e+01,7.867480120658873943e+01,-3.130905151367073813e-01,3.199863433837890625e-02,5.061985492706355672e-01,5.960591871213681836e-01
-8.053700256347656250e+01,2.837899780273437500e+01,7.873699951171875000e+01,-8.022391204833985512e+01,2.834699916839599609e+01,7.867480120658873943e+01,-3.130905151367073813e-01,3.199863433837890625e-02,6.219830513001056715e-02,3.208086850899394826e-01
-8.053700256347656250e+01,2.837899780273437500e+01,7.829299926757812500e+01,-8.022391204833985512e+01,2.834699916839599609e+01,7.867480120658873943e+01,-3.130905151367073813e-01,3.199863433837890625e-02,-3.818019390106144328e-01,4.947952141041331853e-01
-8.053700256347656250e+01,2.837899780273437500e+01,7.784899902343750000e+01,-8.022391204833985512e+01,2.834699916839599609e+01,7.867480120658873943e+01,-3.130905151367073813e-01,3.199863433837890625e-02,-8.258021831512394328e-01,8.837413812679834058e-01
-8.053700256347656250e+01,2.837899780273437500e+01,7.740499877929687500e+01,-8.022391204833985512e+01,2.834699916839599609e+01,7.667480120658873943e+01,-3.130905151367073813e-01,3.199863433837890625e-02,7.301975727081355672e-01,7.951340003150053626e-01
-8.053700256347656250e+01,2.837899780273437500e+01,7.696099853515625000e+01,-8.022391204833985512e+01,2.834699916839599609e+01,7.667480120658873943e+01,-3.130905151367073813e-01,3.199863433837890625e-02,2.861973285675105672e-01,4.253921651221019840e-01
-8.053700256347656250e+01,2.837899780273437500e+01,7.651699829101562500e+01,-8.022391204833985512e+01,2.834699916839599609e+01,7.667480120658873943e+01,-3.130905151367073813e-01,3.199863433837890625e-02,-1.578029155731144328e-01,3.520672427697094653e-01
-8.053700256347656250e+01,2.837899780273437500e+01,7.607299804687500000e+01,-8.022391204833985512e+01,2.834699916839599609e+01,7.667480120658873943e+01,-3.130905151367073813e-01,3.199863433837890625e-02,-6.018031597137394328e-01,6.791293148653875233e-01
-8.053700256347656250e+01,2.837899780273437500e+01,7.562899780273437500e+01,-8.022391204833985512e+01,2.834699916839599609e+01,7.467480120658873943e+01,-3.130905151367073813e-01,3.199863433837890625e-02,9.541965961456355672e-01,1.004759039453742453e+00
-7.604110031127929403e+01,2.896179809570312358e+01,8.628670272827147869e+01,-7.622391204833985512e+01,2.834699916839599609e+01,8.667480120658873943e+01,1.828117370605610859e-01,6.147989273071274852e-01,-3.880984783172607422e-01,7.496787852789137396e-01
-7.704130020141602131e+01,2.901739807128906179e+01,8.584210281372070028e+01,-7.622391204833985512e+01,2.834699916839599609e+01,8.667480120658873943e+01,-8.173881530761661907e-01,6.703989028930656957e-01,-8.326983928680391500e-01,1.345713452141468203e+00
-7.804150009155273438e+01,2.907299804687500000e+01,8.539750289916992188e+01,-7.822391204833985512e+01,2.834699916839599609e+01,8.467480120658873943e+01,1.824119567871207437e-01,7.259988784790039062e-01,7.227016925811824422e-01,1.040502873610344103e+00
-7.904169998168944744e+01,2.912859802246093821e+01,8.495290298461914347e+01,-7.822391204833985512e+01,2.834699916839599609e+01,8.467480120658873943e+01,-8.177879333495923220e-01,7.815988540649421168e-01,2.781017780304040343e-01,1.164909640938515123e+00
-8.004189987182617472e+01,2.918419799804687642e+01,8.450830307006836506e+01,-8.022391204833985512e+01,2.834699916839599609e+01,8.467480120658873943e+01,1.820121765136804015e-01,8.371988296508803273e-01,-1.664981365203743735e-01,8.727840180897036282e-01
-8.104209976196288778e+01,2.923979797363281108e+01,8.406370315551757244e+01,-8.022391204833985512e+01,2.834699916839599609e+01,8.467480120658873943e+01,-8.181877136230326641e-01,8.927988052368149852e-01,-6.110980510711669922e-01,1.356451867697099134e+00
-8.204229965209961506e+01,2.929539794921874929e+01,8.361910324096679403e+01,-8.222391204833985512e+01,2.834699916839599609e+01,8.267480120658873943e+01,1.816123962402400593e-01,9.483987808227531957e-01,9.443020343780546000e-01,1.350610840347707065e+00
-8.304249954223632812e+01,2.935099792480468750e+01,8.317450332641601562e+01,-8.222391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,-8.185874938964730063e-01,-9.960012435913085938e-01,4.997021198272761922e-01,1.382680791418979371e+00
-8.404269943237304119e+01,2.940659790039062571e+01,8.272990341186523722e+01,-8.422391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,1.812126159668139280e-01,-9.404012680053703832e-01,5.510220527649778433e-02,9.592855727456645054e-01
-8.504289932250976847e+01,2.946219787597656392e+01,8.228530349731445881e+01,-8.422391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,-8.189872741699133485e-01,-8.848012924194321727e-01,-3.894977092742806235e-01,1.267013002241600850e+00
-8.579289932250976847e+01,2.948999786376953125e+01,8.170205345153809162e+01,-8.622391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,4.310127258300866515e-01,-8.570013046264648438e-01,-9.727477550506478110e-01,1.366184980489472123e+00
-8.629269943237304119e+01,2.948999786376953125e+01,8.098015327453613565e+01,-8.622391204833985512e+01,3.034699916839599609e+01,8.067480120658873943e+01,-6.878738403318607197e-02,-8.570013046264648438e-01,3.053520679473962218e-01,9.123720873269540732e-01
-8.679249954223632812e+01,2.948999786376953125e+01,8.025825309753417969e+01,-8.622391204833985512e+01,3.034699916839599609e+01,8.067480120658873943e+01,-5.685874938964730063e-01,-8.570013046264648438e-01,-4.165481090545597453e-01,1.109619439945003894e+00
-8.729229965209961506e+01,2.948999786376953125e+01,7.953635292053222372e+01,-8.822391204833985512e+01,3.034699916839599609e+01,7.867480120658873943e+01,9.316123962402400593e-01,-8.570013046264648438e-01,8.615517139434842875e-01,1.531216591067018351e+00
-8.779209976196288778e+01,2.948999786376953125e+01,7.881445274353026775e+01,-8.822391204833985512e+01,3.034699916839599609e+01,7.867480120658873943e+01,4.318122863769673359e-01,-8.570013046264648438e-01,1.396515369415283203e-01,9.697502970186180349e-01
-8.829189987182617472e+01,2.948999786376953125e+01,7.809255256652832600e+01,-8.822391204833985512e+01,3.034699916839599609e+01,7.867480120658873943e+01,-6.798782348631959849e-02,-8.570013046264648438e-01,-5.822486400604134360e-01,1.038309712526118478e+00
-8.879169998168944744e+01,2.948999786376953125e+01,7.737065238952637003e+01,-8.822391204833985512e+01,3.034699916839599609e+01,7.667480120658873943e+01,-5.677879333495923220e-01,-8.570013046264648438e-01,6.958511829376305968e-01,1.241387627691110662e+00
-8.929150009155273438e+01,2.948999786376953125e+01,7.664875221252441406e+01,-9.022391204833985512e+01,3.034699916839599609e+01,7.667480120658873943e+01,9.324119567871207437e-01,-8.570013046264648438e-01,-2.604899406432537035e-02,1.266697218510727474e+00
-8.979130020141602131e+01,2.948999786376953125e+01,7.592685203552245810e+01,-9.022391204833985512e+01,3.034699916839599609e+01,7.667480120658873943e+01,4.326118469238338093e-01,-8.570013046264648438e-01,-7.479491710662813375e-01,1.216976667290318614e+00
-9.029110031127929403e+01,2.948999786376953125e+01,7.520495185852050213e+01,-9.022391204833985512e+01,3.034699916839599609e+01,7.467480120658873943e+01,-6.718826293943891415e-02,-8.570013046264648438e-01,5.301506519317626953e-01,1.009962975832260357e+00
-9.054100036621093750e+01,2.948999786376953125e+01,7.462200164794921875e+01,-9.022391204833985512e+01,3.034699916839599609e+01,7.467480120658873943e+01,-3.170883178710823813e-01,-8.570013046264648438e-01,-5.279955863952068285e-02,9.153054303642602640e-01
-9.054100036621093750e+01,2.948999786376953125e+01,7.417800140380859375e+01,-9.022391204833985512e+01,3.034699916839599609e+01,7.467480120658873943e+01,-3.170883178710823813e-01,-8.570013046264648438e-01,-4.967998027801456828e-01,1.040099169071952989e+00
-9.054100036621093750e+01,2.948999786376953125e+01,7.373400115966796875e+01,-9.022391204833985512e+01,3.034699916839599609e+01,7.467480120658873943e+01,-3.170883178710823813e-01,-8.570013046264648438e-01,-9.408000469207706828e-01,1.311526197126042792e+00
-9.054100036621093750e+01,2.948999786376953125e+01,7.329000091552734375e+01,-9.022391204833985512e+01,3.034699916839599609e+01,7.267480120658873943e+01,-3.170883178710823813e-01,-8.570013046264648438e-01,6.151997089386043172e-01,1.101574745235164965e+00
-9.054100036621093750e+01,2.948999786376953125e+01,7.284600067138671875e+01,-9.022391204833985512e+01,3.034699916839599609e+01,7.267480120658873943e+01,-3.170883178710823813e-01,-8.570013046264648438e-01,1.711994647979793172e-01,9.296803182862859449e-01
-9.054100036621093750e+01,2.948999786376953125e+01,7.240200042724609375e+01,-9.022391204833985512e+01,3.034699916839599609e+01,7.267480120658873943e+01,-3.170883178710823813e-01,-8.570013046264648438e-01,-2.728007793426456828e-01,9.536333166745645240e-01
-9.054100036621093750e+01,2.948999786376953125e+01,7.195800018310546875e+01,-9.022391204833985512e+01,3.034699916839599609e+01,7.267480120658873943e+01,-3.170883178710823813e-01,-8.570013046264648438e-01,-7.168010234832706828e-01,1.161378467480967069e+00
-9.054100036621093750e+01,2.948999786376953125e+01,7.151399993896484375e+01,-9.022391204833985512e+01,3.034699916839599609e+01,7.067480120658873943e+01,-3.170883178710823813e-01,-8.570013046264648438e-01,8.391987323761043172e-01,1.240665446396987281e+00
-9.054100036621093750e+01,2.948999786376953125e+01,7.106999969482421875e+01,-9.022391204833985512e+01,3.034699916839599609e+01,7.067480120658873943e+01,-3.170883178710823813e-01,-8.570013046264648438e-01,3.951984882354793172e-01,9.955792698551851894e-01
-9.054100036621093750e+01,2.948999786376953125e+01,7.062599945068359375e+01,-9.022391204833985512e+01,3.034699916839599609e+01,7.067480120658873943e+01,-3.170883178710823813e-01,-8.570013046264648438e-01,-4.880175590514568285e-02,9.150835201451290590e-01
-8.570979919433594318e+01,2.948999786376953125e+01,8.214640350341797159e+01,-8.622391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,5.141128540039119343e-01,-8.570013046264648438e-01,-5.283977031707678407e-01,1.130472200233005875e+00
-8.604339904785156534e+01,2.948999786376953125e+01,8.231320343017577557e+01,-8.622391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,1.805130004882897765e-01,-8.570013046264648438e-01,-3.615977764129638672e-01,9.475173514947089481e-01
-8.637699890136718750e+01,2.948999786376953125e+01,8.248000335693359375e+01,-8.622391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,-1.530868530273323813e-01,-8.570013046264648438e-01,-1.947978496551456828e-01,8.920947387646357418e-01
-8.671059875488280966e+01,2.948999786376953125e+01,8.264680328369141193e+01,-8.622391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,-4.866867065429545391e-01,-8.570013046264648438e-01,-2.799792289732749850e-02,9.859508457036058049e-01
-8.704419860839843182e+01,2.948999786376953125e+01,8.281360321044921591e+01,-8.622391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,-8.202865600585766970e-01,-8.570013046264648438e-01,1.388020038604764750e-01,1.194398289106225919e+00
-8.737779846191406818e+01,2.948999786376953125e+01,8.298040313720703409e+01,-8.822391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,8.461135864257869343e-01,-8.570013046264648438e-01,3.056019306182946593e-01,1.242478159672595339e+00
-8.771139831542969034e+01,2.948999786376953125e+01,8.314720306396483807e+01,-8.822391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,5.125137329101647765e-01,-8.570013046264648438e-01,4.724018573760986328e-01,1.104665142658788790e+00
-8.804499816894531250e+01,2.948999786376953125e+01,8.331400299072265625e+01,-8.822391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,1.789138793945426187e-01,-8.570013046264648438e-01,6.392017841339168172e-01,1.083992773597430403e+00
-8.837859802246093466e+01,2.948999786376953125e+01,8.348080291748047443e+01,-8.822391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,-1.546859741210795391e-01,-8.570013046264648438e-01,8.060017108917350015e-01,1.186599235075454617e+00
-8.871219787597655682e+01,2.948999786376953125e+01,8.364760284423827841e+01,-8.822391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,-4.882858276367016970e-01,-8.570013046264648438e-01,9.728016376495389750e-01,1.385358188995158946e+00
-8.972049789428710653e+01,2.948999786376953125e+01,8.367295265197753906e+01,-9.022391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,5.034141540527485859e-01,-8.570013046264648438e-01,9.981514453887996297e-01,1.408610433925525429e+00
-9.140349807739258381e+01,2.948999786376953125e+01,8.355685234069824219e+01,-9.222391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,8.204139709472713093e-01,-8.570013046264648438e-01,8.820511341095027547e-01,1.478358726101616005e+00
-9.308649826049804688e+01,2.948999786376953125e+01,8.344075202941894531e+01,-9.222391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,-8.625862121581917563e-01,-8.570013046264648438e-01,7.659508228302058797e-01,1.437075806118504495e+00
-9.476949844360350994e+01,2.948999786376953125e+01,8.332465171813964844e+01,-9.422391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,-5.455863952636548220e-01,-8.570013046264648438e-01,6.498505115509090047e-01,1.205993962750738557e+00
-9.645249862670898722e+01,2.948999786376953125e+01,8.320855140686035156e+01,-9.622391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,-2.285865783691320985e-01,-8.570013046264648438e-01,5.337502002716121297e-01,1.035177441906437679e+00
-9.813549880981445028e+01,2.948999786376953125e+01,8.309245109558105469e+01,-9.822391204833985512e+01,3.034699916839599609e+01,8.267480120658873943e+01,8.841323852540483585e-02,-8.570013046264648438e-01,4.176498889923152547e-01,9.574442890598419131e-01
-9.981849899291992756e+01,2.948999786376953125e+01,8.297635078430175781e+01,-1.002239120483398551e+02,3.034699916839599609e+01,8.267480120658873943e+01,4.054130554199275593e-01,-8.570013046264648438e-01,3.015495777130183797e-01,9.948583464269090681e-01
-1.015014991760253906e+02,2.948999786376953125e+01,8.286025047302246094e+01,-1.022239120483398551e+02,3.034699916839599609e+01,8.267480120658873943e+01,7.224128723144644937e-01,-8.570013046264648438e-01,1.854492664337215047e-01,1.136099918421748178e+00
-1.031844993591308679e+02,2.948999786376953125e+01,8.274415016174316406e+01,-1.022239120483398551e+02,3.034699916839599609e+01,8.267480120658873943e+01,-9.605873107910127828e-01,-8.570013046264648438e-01,6.934895515442462965e-02,1.289181327573892144e+00
-1.048674995422363310e+02,2.948999786376953125e+01,8.262804985046386719e+01,-1.042239120483398551e+02,3.034699916839599609e+01,8.267480120658873943e+01,-6.435874938964758485e-01,-8.570013046264648438e-01,-4.675135612487224535e-02,1.072772943232128684e+00
-1.065171497344970675e+02,2.952514781951904155e+01,8.211319961547852131e+01,-1.062239120483398551e+02,3.034699916839599609e+01,8.267480120658873943e+01,-2.932376861572123516e-01,-8.218513488769545461e-01,-5.616015911102181235e-01,1.037701463510211086e+00
-1.081334499359130916e+02,2.959544773101806570e+01,8.119959945678711222e+01,-1.082239120483398551e+02,3.034699916839599609e+01,8.067480120658873943e+01,9.046211242676349684e-02,-7.515514373779303980e-01,5.247982501983727843e-01,9.211005158074875299e-01
-1.097497501373291016e+02,2.966574764251708984e+01,8.028599929809570312e+01,-1.102239120483398551e+02,3.034699916839599609e+01,8.067480120658873943e+01,4.741619110107535562e-01,-6.812515258789062500e-01,-3.888019084930363078e-01,9.165697373432832862e-01
-1.113660503387451115e+02,2.973604755401611399e+01,7.937239913940429403e+01,-1.122239120483398551e+02,3.034699916839599609e+01,7.867480120658873943e+01,8.578617095947436155e-01,-6.109516143798821020e-01,6.975979328155546000e-01,1.263262230801956321e+00
-1.129823505401611357e+02,2.980634746551513814e+01,7.845879898071288494e+01,-1.122239120483398551e+02,3.034699916839599609e+01,7.867480120658873943e+01,-7.584384918212805360e-01,-5.406517028808579539e-01,-2.160022258758544922e-01,9.561329255325505816e-01
-1.145986507415771456e+02,2.987664737701415874e+01,7.754519882202149006e+01,-1.142239120483398551e+02,3.034699916839599609e+01,7.667480120658873943e+01,-3.747386932372904766e-01,-4.703517913818373586e-01,8.703976154327506265e-01,1.057947023634129735e+00
-1.162149509429931697e+02,2.994694728851318288e+01,7.663159866333008097e+01,-1.162239120483398551e+02,3.034699916839599609e+01,7.667480120658873943e+01,8.961105346685371842e-03,-4.000518798828132105e-01,-4.320254325865846567e-02,4.024776611823611128e-01
-1.178312511444091797e+02,3.001724720001220703e+01,7.571799850463867188e+01,-1.182239120483398551e+02,3.034699916839599609e+01,7.667480120658873943e+01,3.926609039306754312e-01,-3.297519683837890625e-01,-9.568027019500675578e-01,1.085536897847138249e+00
-1.194475513458252038e+02,3.008754711151123118e+01,7.480439834594726278e+01,-1.202239120483398551e+02,3.034699916839599609e+01,7.467480120658873943e+01,7.763607025146512797e-01,-2.594520568847649145e-01,1.295971393585233500e-01,8.287621665838098561e-01
-1.210638515472412138e+02,3.015784702301025533e+01,7.389079818725585369e+01,-1.202239120483398551e+02,3.034699916839599609e+01,7.467480120658873943e+01,-8.399394989013586610e-01,-1.891521453857407664e-01,-7.840030193328857422e-01,1.164447349707909751e+00
-1.060779495239257812e+02,2.948999786376953125e+01,8.245649986267089560e+01,-1.062239120483398551e+02,3.034699916839599609e+01,8.267480120658873943e+01,1.459625244140738687e-01,-8.570013046264648438e-01,-2.183013439178438375e-01,8.963324000732811880e-01
-1.068158493041992188e+02,2.948999786376953125e+01,8.222950019836426350e+01,-1.062239120483398551e+02,3.034699916839599609e+01,8.267480120658873943e+01,-5.919372558593636313e-01,-8.570013046264648438e-01,-4.453010082244759360e-01,1.132755021587417810e+00
-1.075537490844726562e+02,2.948999786376953125e+01,8.200250053405761719e+01,-1.082239120483398551e+02,3.034699916839599609e+01,8.267480120658873943e+01,6.701629638671988687e-01,-8.570013046264648438e-01,-6.723006725311222453e-01,1.278889294879166139e+00
-1.082916488647460938e+02,2.948999786376953125e+01,8.177550086975097088e+01,-1.082239120483398551e+02,3.034699916839599609e+01,8.267480120658873943e+01,-6.773681640623863132e-02,-8.570013046264648438e-01,-8.993003368377685547e-01,1.244098311334292939e+00
-1.090295486450195312e+02,2.948999786376953125e+01,8.154850120544433878e+01,-1.082239120483398551e+02,3.034699916839599609e+01,8.067480120658873943e+01,-8.056365966796761313e-01,-8.570013046264648438e-01,8.736999988555993468e-01,1.465214404120212199e+00
-1.097674484252929688e+02,2.948999786376953125e+01,8.132150154113769247e+01,-1.102239120483398551e+02,3.034699916839599609e+01,8.067480120658873943e+01,4.564636230468863687e-01,-8.570013046264648438e-01,6.467003345489530375e-01,1.166632589122334140e+00
-1.105053482055664062e+02,2.948999786376953125e+01,8.109450187683106037e+01,-1.102239120483398551e+02,3.034699916839599609e+01,8.067480120658873943e+01,-2.814361572265511313e-01,-8.570013046264648438e-01,4.197006702423209390e-01,9.948900438378928124e-01
-1.112432479858398438e+02,2.948999786376953125e+01,8.086750221252441406e+01,-1.122239120483398551e+02,3.034699916839599609e+01,8.067480120658873943e+01,9.806640625000113687e-01,-8.570013046264648438e-01,1.927010059356746297e-01,1.316543549336333108e+00
-1.119811477661132812e+02,2.948999786376953125e+01,8.064050254821776775e+01,-1.122239120483398551e+02,3.034699916839599609e+01,8.067480120658873943e+01,2.427642822265738687e-01,-8.570013046264648438e-01,-3.429865837097167969e-02,8.913821463449305149e-01
-1.127190475463867188e+02,2.948999786376953125e+01,8.041350288391113565e+01,-1.122239120483398551e+02,3.034699916839599609e+01,8.067480120658873943e+01,-4.951354980468636313e-01,-8.570013046264648438e-01,-2.612983226776037782e-01,1.023663621992941364e+00
-1.132547973632812557e+02,2.948999786376953125e+01,8.021660308837890341e+01,-1.142239120483398551e+02,3.034699916839599609e+01,8.067480120658873943e+01,9.691146850585994343e-01,-8.570013046264648438e-01,-4.581981182098360250e-01,1.372435799758489949e+00
-1.135883972167968778e+02,2.948999786376953125e+01,8.004980316162109943e+01,-1.142239120483398551e+02,3.034699916839599609e+01,8.067480120658873943e+01,6.355148315429772765e-01,-8.570013046264648438e-01,-6.249980449676399985e-01,1.236508347507582872e+00
-1.139219970703125000e+02,2.948999786376953125e+01,7.988300323486328125e+01,-1.142239120483398551e+02,3.034699916839599609e+01,8.067480120658873943e+01,3.019149780273551187e-01,-8.570013046264648438e-01,-7.917979717254581828e-01,1.205216958940285910e+00
-1.142555969238281222e+02,2.948999786376953125e+01,7.971620330810546307e+01,-1.142239120483398551e+02,3.034699916839599609e+01,8.067480120658873943e+01,-3.168487548826703915e-02,-8.570013046264648438e-01,-9.585978984832763672e-01,1.286221247858518213e+00
-1.145891967773437443e+02,2.948999786376953125e+01,7.954940338134765909e+01,-1.142239120483398551e+02,3.034699916839599609e+01,7.867480120658873943e+01,-3.652847290038891970e-01,-8.570013046264648438e-01,8.746021747589196593e-01,1.277815766637718120e+00
-1.149227966308593807e+02,2.948999786376953125e+01,7.938260345458984091e+01,-1.142239120483398551e+02,3.034699916839599609e+01,7.867480120658873943e+01,-6.988845825195255657e-01,-8.570013046264648438e-01,7.078022480011014750e-01,1.312964172432121934e+00
-1.152563964843750028e+02,2.948999786376953125e+01,7.921580352783203693e+01,-1.162239120483398551e+02,3.034699916839599609e+01,7.867480120658873943e+01,9.675155639648522765e-01,-8.570013046264648438e-01,5.410023212432975015e-01,1.401149925681161701e+00
-1.155899963378906250e+02,2.948999786376953125e+01,7.904900360107421875e+01,-1.162239120483398551e+02,3.034699916839599609e+01,7.867480120658873943e+01,6.339157104492301187e-01,-8.570013046264648438e-01,3.742023944854793172e-01,1.129746784073529131e+00
-1.159235961914062472e+02,2.948999786376953125e+01,7.888220367431640057e+01,-1.162239120483398551e+02,3.034699916839599609e+01,7.867480120658873943e+01,3.003158569336079609e-01,-8.570013046264648438e-01,2.074024677276611328e-01,9.314808820779703069e-01
-1.162571960449218693e+02,2.948999786376953125e+01,7.871540374755859659e+01,-1.162239120483398551e+02,3.034699916839599609e+01,7.867480120658873943e+01,-3.328399658201419697e-02,-8.570013046264648438e-01,4.060254096985715933e-02,8.586079587874453356e-01
